tonality,vector_means
2.0,-60.8706169128418
9.0,-269.69464111328125
9.0,-831.3036499023438
5.0,-32.051231384277344
6.0,-218.36314392089844
7.0,-1705.0992431640625
9.0,-197.81951904296875
9.0,-301.51043701171875
7.0,-221.91793823242188
10.0,-238.8516845703125
9.0,-672.356689453125
10.0,-145.97085571289062
9.0,-125.25133514404297
10.0,-228.0099639892578
10.0,-223.38961791992188
10.0,-365.04443359375
9.0,-400.5411071777344
10.0,-104.10332489013672
8.0,-126.78172302246094
8.0,-141.28004455566406
7.0,-98.03691101074219
5.0,-335.42486572265625
10.0,-54.446197509765625
7.0,-1035.055908203125
10.0,-95.17799377441406
9.0,-53.938175201416016
4.0,-230.6861572265625
5.0,-169.50267028808594
8.0,-267.1477966308594
7.0,-62.42070007324219
9.0,-686.9063110351562
8.0,-90.29585266113281
2.0,-408.99737548828125
7.0,-197.36517333984375
10.0,-282.3292236328125
9.0,-455.20635986328125
9.0,-201.55674743652344
7.0,-223.95899963378906
10.0,-707.9808959960938
8.0,-302.3166809082031
5.0,-228.67578125
5.0,-243.8777313232422
8.0,-60.521575927734375
8.0,-59.688411712646484
9.0,-73.88834381103516
6.0,-284.0362854003906
9.0,-120.47664642333984
9.0,-16.815885543823242
10.0,-46.462562561035156
9.0,-38.498023986816406
10.0,-887.978271484375
4.0,-331.945068359375
9.0,-510.4902648925781
10.0,-209.2451171875
2.0,-457.3219299316406
8.0,-61.79060363769531
8.0,-809.3137817382812
8.0,-320.316650390625
10.0,-202.89732360839844
10.0,-125.3454818725586
4.0,-4329.28173828125
9.0,-489.4157409667969
9.0,-54.56216812133789
8.0,-205.06643676757812
7.0,-93.31156158447266
9.0,-108.69310760498047
5.0,-149.30458068847656
9.0,-281.7349548339844
10.0,-154.3376922607422
9.0,-169.03475952148438
5.0,-603.2371826171875
10.0,-234.36309814453125
10.0,-116.70759582519531
8.0,-328.7781677246094
9.0,-100.82866668701172
10.0,-1296.032470703125
8.0,-301.7843017578125
4.0,-518.3439331054688
9.0,-369.6878356933594
8.0,-183.68759155273438
9.0,-114.36296081542969
2.0,-1271.033447265625
8.0,-1020.2401123046875
5.0,-332.9128112792969
8.0,-57.602516174316406
9.0,-400.2294921875
10.0,-159.206787109375
10.0,-144.21031188964844
8.0,-4324.35693359375
6.0,-370.3294372558594
9.0,-92.51262664794922
9.0,-192.02874755859375
3.0,-1774.24609375
1.0,-717.6851196289062
9.0,-48.91847229003906
6.0,-1046.712890625
9.0,-942.0144653320312
6.0,-1054.78857421875
8.0,-1099.9208984375
10.0,-104.5125503540039
9.0,-202.7336883544922
9.0,-178.33287048339844
5.0,-1144.3731689453125
8.0,-252.2039337158203
7.0,-1053.266357421875
9.0,-262.1343688964844
4.0,-3581.04248046875
6.0,-2921.91064453125
3.0,-1790.2335205078125
5.0,-3108.39892578125
9.0,-296.61322021484375
4.0,-2047.44921875
2.0,-4152.96044921875
10.0,-393.5270080566406
3.0,-4553.9716796875
10.0,-463.94500732421875
5.0,-1716.8553466796875
4.0,-2418.3603515625
10.0,-130.09115600585938
6.0,-4519.53271484375
6.0,-2343.363525390625
4.0,-2338.876953125
2.0,-3163.111328125
2.0,-1154.1923828125
8.0,-2314.19287109375
8.0,-201.4684295654297
6.0,-456.705810546875
5.0,-3931.8154296875
8.0,-2123.93994140625
6.0,-1615.8583984375
6.0,-1426.199462890625
7.0,-1249.361328125
8.0,-1296.4814453125
5.0,-930.9152221679688
5.0,-127.33509063720703
6.0,-189.67095947265625
4.0,-746.528564453125
3.0,-1669.8677978515625
5.0,-1611.200439453125
2.0,-3442.708740234375
8.0,-1564.4501953125
2.0,-2427.3115234375
6.0,-1996.649169921875
5.0,-2051.986083984375
6.0,-107.42758178710938
5.0,-497.55657958984375
9.0,-3226.683837890625
8.0,-176.9730224609375
9.0,-263.3871765136719
9.0,-302.4527587890625
10.0,-1701.3671875
1.0,-145.9873809814453
10.0,-884.904541015625
7.0,-463.1643981933594
8.0,-2959.459716796875
8.0,-1662.9139404296875
8.0,-1341.462646484375
7.0,-1710.0167236328125
7.0,-1293.948974609375
6.0,-999.0406494140625
5.0,-1846.6895751953125
5.0,-1571.490478515625
5.0,-1637.1435546875
5.0,-983.86328125
8.0,-1283.848876953125
7.0,-813.6065063476562
8.0,-1439.3963623046875
8.0,-1340.924072265625
6.0,-1396.3231201171875
6.0,-2548.203125
5.0,-1082.2630615234375
8.0,-338.5426025390625
8.0,-80.78766632080078
7.0,-263.26104736328125
10.0,-265.789306640625
10.0,-143.5281524658203
7.0,-218.15249633789062
10.0,-39.86777877807617
9.0,-54.44194412231445
6.0,-66.7752914428711
9.0,-383.232666015625
6.0,-1745.109130859375
8.0,-1648.0439453125
10.0,-2026.0191650390625
4.0,-1955.9578857421875
7.0,-1523.235595703125
6.0,-1082.006591796875
6.0,-2075.24560546875
7.0,-2948.41650390625
6.0,-1405.657470703125
3.0,-1691.8660888671875
6.0,-577.1243286132812
6.0,-2096.771728515625
8.0,-1609.4034423828125
7.0,-1582.4681396484375
10.0,-188.9814910888672
8.0,-1571.94140625
8.0,-958.7764282226562
7.0,-1312.0965576171875
5.0,-1108.3209228515625
6.0,-1877.839111328125
7.0,-1749.693603515625
9.0,-1637.5269775390625
4.0,-986.5947265625
5.0,-829.2249145507812
7.0,-1299.1580810546875
8.0,-1467.6572265625
7.0,-1410.9404296875
8.0,-1002.4378662109375
9.0,-2033.44091796875
5.0,-1996.9312744140625
6.0,-2016.3258056640625
8.0,-1033.0230712890625
7.0,-2377.884765625
6.0,-950.7074584960938
8.0,-2188.60546875
8.0,-2162.706787109375
8.0,-2420.654541015625
7.0,-957.0896606445312
5.0,-2569.946533203125
8.0,-2573.27587890625
7.0,-3182.552734375
7.0,-3354.09765625
10.0,-2030.8330078125
8.0,-1291.071533203125
9.0,-1975.170654296875
9.0,-1896.93505859375
7.0,-2241.533935546875
8.0,-2259.97021484375
8.0,-1535.072509765625
7.0,-2336.0341796875
8.0,-1813.3790283203125
7.0,-1289.3165283203125
8.0,-1305.411376953125
8.0,-1880.02880859375
6.0,-1337.0374755859375
8.0,-90.7951889038086
5.0,-959.0238037109375
8.0,-913.0491333007812
8.0,-1019.24658203125
8.0,-1556.873779296875
9.0,-1869.521484375
5.0,-418.6061096191406
8.0,-524.5261840820312
7.0,-498.5521240234375
7.0,-643.1699829101562
8.0,-987.3591918945312
8.0,-1365.4405517578125
4.0,-1129.096923828125
6.0,-1693.495849609375
7.0,-1021.5211791992188
9.0,-1313.705322265625
9.0,-1046.458740234375
7.0,-808.6068725585938
5.0,-1961.14990234375
7.0,-312.34765625
10.0,-465.27642822265625
7.0,-53.91139221191406
9.0,-1300.6771240234375
10.0,-79.95903778076172
7.0,-903.4873046875
10.0,-28.800390243530273
10.0,-1332.587158203125
9.0,-2540.12646484375
8.0,-1610.3857421875
8.0,-791.5450439453125
8.0,-1116.80712890625
10.0,-409.5091247558594
5.0,-2008.686279296875
2.0,-1546.074951171875
6.0,-3081.542724609375
5.0,-2034.024169921875
7.0,-2386.923583984375
8.0,-1313.5621337890625
6.0,-2840.59521484375
5.0,-1773.1201171875
10.0,-625.367431640625
10.0,-1267.28369140625
6.0,-517.2757568359375
8.0,-1017.9764404296875
8.0,-1663.277587890625
8.0,-320.1902160644531
8.0,-1250.8306884765625
8.0,-1277.822998046875
8.0,-845.5045166015625
8.0,-1490.722900390625
8.0,-1729.4830322265625
8.0,-682.647705078125
7.0,-1131.50390625
7.0,-1053.9420166015625
7.0,-754.5570068359375
7.0,-385.74365234375
7.0,-1163.5308837890625
6.0,-1401.3768310546875
6.0,-820.5401000976562
6.0,-1971.4451904296875
6.0,-1237.0142822265625
5.0,-1233.3565673828125
4.0,-1055.604736328125
4.0,-936.0120849609375
4.0,-2178.79052734375
3.0,-1476.3994140625
5.0,-876.6990356445312
8.0,-965.7232055664062
6.0,-580.0370483398438
7.0,-704.7421264648438
9.0,-809.1510620117188
7.0,-73.79032135009766
7.0,-93.96424865722656
8.0,-319.8264465332031
10.0,-426.71270751953125
5.0,-1000.6409301757812
10.0,-805.3746948242188
5.0,-422.010009765625
10.0,-387.2579040527344
10.0,-43.350162506103516
8.0,-104.44657897949219
8.0,-113.62480926513672
3.0,-94.35590362548828
9.0,-176.681884765625
8.0,-113.27611541748047
8.0,-224.28472900390625
4.0,-235.00083923339844
8.0,-258.1695251464844
9.0,-152.86947631835938
9.0,-562.3640747070312
2.0,-95.99637603759766
9.0,-78.77489471435547
10.0,-84.70053100585938
8.0,-266.8653259277344
7.0,-195.50277709960938
9.0,-686.3472290039062
2.0,-818.7088012695312
9.0,-1871.440185546875
8.0,-1213.9375
7.0,-154.5580291748047
5.0,-535.0463256835938
10.0,-541.7313232421875
9.0,-127.7070541381836
10.0,-209.442138671875
9.0,-65.06427764892578
4.0,-190.1844024658203
7.0,-77.49727630615234
10.0,-161.85423278808594
4.0,-41.322174072265625
9.0,-109.46265411376953
10.0,-210.7241973876953
10.0,-117.28665924072266
1.0,-688.9737548828125
10.0,-216.53659057617188
4.0,-379.7483215332031
1.0,-247.2074432373047
9.0,-95.2628402709961
6.0,-178.61001586914062
10.0,-303.0859069824219
9.0,-117.59777069091797
10.0,-217.6516876220703
9.0,-1802.2022705078125
9.0,-267.2794494628906
7.0,-415.72857666015625
9.0,-414.37799072265625
7.0,-388.4273681640625
2.0,-709.0648803710938
7.0,-112.26609802246094
4.0,-1167.85009765625
7.0,-163.63613891601562
10.0,-206.80064392089844
5.0,-67.79695892333984
5.0,-718.7462158203125
8.0,-157.12940979003906
10.0,-677.7134399414062
10.0,-297.1770324707031
8.0,-424.03033447265625
8.0,-177.62411499023438
1.0,-16.522794723510742
9.0,-183.51199340820312
9.0,-365.2941589355469
7.0,-114.47832489013672
4.0,-72.0977783203125
9.0,-215.96072387695312
10.0,-259.1941223144531
10.0,-91.2900619506836
10.0,-401.12078857421875
8.0,-221.96775817871094
8.0,-1606.3890380859375
10.0,-623.9908447265625
9.0,-63.94424057006836
8.0,-885.1249389648438
9.0,-225.8192138671875
5.0,-446.32611083984375
10.0,-412.7426452636719
9.0,-240.66114807128906
9.0,-914.2158813476562
10.0,-304.1585998535156
9.0,-545.4479370117188
9.0,-33.3560791015625
10.0,-270.462158203125
9.0,-436.4803466796875
10.0,-197.38037109375
9.0,-77.88597106933594
8.0,-285.1856384277344
9.0,-1439.2083740234375
8.0,-1453.4527587890625
10.0,-266.3481750488281
4.0,-52.450687408447266
8.0,-100.00309753417969
10.0,-155.98728942871094
8.0,-222.84934997558594
10.0,-287.4095458984375
10.0,-39.455299377441406
7.0,-357.0483093261719
9.0,-580.9545288085938
8.0,-3026.8203125
9.0,-40.141998291015625
7.0,-186.16961669921875
10.0,-160.32334899902344
1.0,-117.28987884521484
3.0,-172.06658935546875
9.0,-304.088134765625
2.0,-4382.12646484375
9.0,-353.64471435546875
10.0,-221.66250610351562
9.0,-190.83499145507812
10.0,-336.204345703125
7.0,-269.07843017578125
6.0,-53.10881805419922
4.0,-1838.5205078125
9.0,-259.75750732421875
8.0,-224.7610321044922
5.0,-14.640289306640625
10.0,-411.6283874511719
8.0,-1706.3446044921875
10.0,-107.21966552734375
8.0,-47.648460388183594
6.0,-362.6603088378906
6.0,-187.13323974609375
8.0,-155.9178009033203
7.0,-175.2725372314453
9.0,-1278.293701171875
6.0,-281.911376953125
8.0,-102.87626647949219
6.0,-64.7256088256836
7.0,-123.43145751953125
9.0,-225.52294921875
9.0,-910.8800659179688
9.0,-524.5170288085938
10.0,-223.2085418701172
4.0,-902.8456420898438
4.0,-70.70601654052734
9.0,-597.528076171875
9.0,-268.1355895996094
8.0,-698.5642700195312
10.0,-1496.0504150390625
8.0,-410.02508544921875
8.0,-825.9546508789062
9.0,-673.939453125
9.0,-88.98930358886719
5.0,-2251.70947265625
6.0,-123.51451110839844
10.0,-146.552734375
6.0,-467.0345764160156
5.0,-262.0184326171875
8.0,-27.583999633789062
9.0,-654.7202758789062
8.0,-324.04931640625
10.0,-537.74560546875
8.0,-200.36062622070312
10.0,-38.14973068237305
8.0,-279.8185119628906
8.0,-295.9164733886719
9.0,-259.3867492675781
10.0,-155.71412658691406
10.0,-252.47372436523438
9.0,-229.2886505126953
10.0,-148.7689666748047
8.0,-706.19287109375
5.0,-548.9013061523438
10.0,-755.1078491210938
7.0,-216.43934631347656
6.0,-204.7235870361328
5.0,-519.6105346679688
7.0,-702.8762817382812
10.0,-1145.7176513671875
9.0,-178.67596435546875
8.0,-730.91552734375
10.0,-595.11376953125
10.0,-131.65628051757812
8.0,-196.71778869628906
9.0,-702.9013061523438
8.0,-349.8419189453125
9.0,-260.1882019042969
10.0,-1288.9305419921875
5.0,-346.4201965332031
4.0,-317.6579284667969
9.0,-2925.34423828125
8.0,-4478.134765625
7.0,-4748.15625
9.0,-261.1581726074219
3.0,-123.43693542480469
10.0,-274.0643005371094
9.0,-1047.9283447265625
9.0,-119.1730728149414
10.0,-521.8322143554688
8.0,-43.08021545410156
9.0,-90.27339172363281
7.0,-226.6731414794922
8.0,-175.95974731445312
6.0,-402.4385986328125
8.0,-487.1243591308594
7.0,-271.1844482421875
8.0,-52.21913528442383
6.0,-100.371826171875
8.0,-224.0900421142578
7.0,-178.89703369140625
10.0,-41.76458740234375
10.0,-110.26715087890625
10.0,-267.4470520019531
8.0,-179.25250244140625
9.0,-92.9876480102539
10.0,-110.81669616699219
7.0,-265.6565246582031
9.0,-236.0947265625
10.0,-225.03402709960938
10.0,-61.16383743286133
5.0,-1692.65087890625
9.0,-138.08905029296875
7.0,-47.77543640136719
10.0,-1930.5394287109375
9.0,-229.94686889648438
9.0,-133.11965942382812
5.0,-309.44696044921875
6.0,-393.88739013671875
8.0,-51.939334869384766
10.0,-613.5604858398438
8.0,-2249.535400390625
7.0,-652.7523193359375
10.0,-496.1398620605469
10.0,-226.52809143066406
10.0,-96.69286346435547
10.0,-261.6034240722656
10.0,-145.90115356445312
10.0,-62.296730041503906
10.0,-275.84185791015625
10.0,-264.4411926269531
8.0,-373.8502502441406
4.0,-246.70773315429688
10.0,-93.79159545898438
6.0,-146.39295959472656
10.0,-78.62747955322266
9.0,-76.494873046875
9.0,-38.35249710083008
6.0,-236.15342712402344
5.0,-420.77838134765625
8.0,-56.52216339111328
10.0,-242.1720428466797
5.0,-663.5240478515625
10.0,-597.19970703125
10.0,-94.9658203125
8.0,-583.107421875
1.0,-185.03558349609375
10.0,-279.1012878417969
10.0,-126.04335021972656
1.0,-1016.3850708007812
2.0,-988.4356689453125
9.0,-342.65399169921875
7.0,-217.9239959716797
9.0,-635.7252197265625
5.0,-207.64195251464844
3.0,-683.3109741210938
10.0,-4770.3271484375
6.0,-30.7202205657959
10.0,-92.0417251586914
10.0,-117.86549377441406
8.0,-652.8841552734375
3.0,-247.54737854003906
8.0,-349.7685852050781
7.0,-431.7012023925781
9.0,-473.3554382324219
9.0,-378.99884033203125
9.0,-142.36917114257812
8.0,-380.4814758300781
10.0,-341.65478515625
9.0,-627.6723022460938
7.0,-415.5439453125
9.0,-150.9657745361328
9.0,-248.67816162109375
9.0,-166.60044860839844
10.0,-544.0536499023438
6.0,-250.7413787841797
10.0,-46.760128021240234
10.0,-203.1949462890625
8.0,-215.865234375
10.0,-313.8824462890625
10.0,-279.8365478515625
10.0,-202.92018127441406
10.0,-341.6440124511719
8.0,-50.19496154785156
10.0,-709.3151245117188
8.0,-56.82736587524414
9.0,-178.20396423339844
9.0,-358.3150329589844
9.0,-920.3612060546875
9.0,-432.0112609863281
2.0,-96.6502456665039
9.0,-438.39910888671875
5.0,-473.8887939453125
9.0,-499.17669677734375
7.0,-178.8734130859375
8.0,-431.2245178222656
7.0,-291.24853515625
4.0,-104.16046142578125
8.0,-510.2042541503906
9.0,-161.63824462890625
8.0,-201.55868530273438
9.0,-185.97532653808594
9.0,-104.79068756103516
9.0,-310.15704345703125
7.0,-252.11431884765625
8.0,-144.44970703125
7.0,-21.425691604614258
3.0,-255.63592529296875
10.0,-123.87673950195312
9.0,-42.0401496887207
10.0,-211.44654846191406
8.0,-27.38913345336914
9.0,-341.7991638183594
9.0,-432.5929870605469
9.0,-38.696102142333984
9.0,-521.6802368164062
8.0,-122.11859893798828
9.0,-394.2696228027344
5.0,-680.0972290039062
9.0,-263.8150634765625
10.0,-3884.083984375
9.0,-58.692195892333984
8.0,-206.09022521972656
7.0,-203.5232696533203
7.0,-557.86767578125
1.0,-321.98712158203125
10.0,-76.105224609375
10.0,-62.17261505126953
10.0,-27.372106552124023
10.0,-110.60682678222656
8.0,-648.7047119140625
6.0,-272.6720886230469
10.0,-142.0611572265625
7.0,-145.2770538330078
9.0,-186.53668212890625
9.0,-470.2273864746094
9.0,-77.14756774902344
10.0,-143.386474609375
7.0,-97.47808837890625
9.0,-605.5518188476562
4.0,-152.69244384765625
10.0,-88.22770690917969
9.0,-37.19929122924805
10.0,-311.2088928222656
10.0,-163.4384765625
5.0,-15.710611343383789
9.0,-45.27778625488281
9.0,-72.53865814208984
9.0,-75.5790023803711
5.0,-55.68109130859375
1.0,-117.1572036743164
4.0,-408.2523498535156
5.0,-1338.6456298828125
9.0,-335.6728515625
10.0,-27.07615852355957
8.0,-53.412235260009766
5.0,-268.5278015136719
9.0,-324.2083435058594
3.0,-1980.012451171875
7.0,-394.9299621582031
10.0,-58.031307220458984
5.0,-106.42283630371094
5.0,-254.2828369140625
10.0,-697.4368896484375
5.0,-46.54530715942383
10.0,-141.05250549316406
8.0,-245.8062286376953
9.0,-229.66702270507812
8.0,-178.85977172851562
9.0,-118.06695556640625
9.0,-116.9946060180664
4.0,-732.6263427734375
7.0,-160.48411560058594
9.0,-659.07275390625
10.0,-111.67786407470703
8.0,-142.08570861816406
10.0,-320.8846435546875
9.0,-348.5334777832031
10.0,-128.46449279785156
9.0,-953.8484497070312
10.0,-125.91436767578125
8.0,-891.9011840820312
8.0,-44.90700149536133
9.0,-622.2891235351562
4.0,-295.1581115722656
8.0,-524.6158447265625
10.0,-95.96589660644531
10.0,-122.782470703125
10.0,-123.55686950683594
10.0,-28.705678939819336
8.0,-62.65878677368164
10.0,-741.1126708984375
8.0,-58.62415313720703
8.0,-408.8649597167969
8.0,-18.55462074279785
10.0,-201.80224609375
10.0,-75.05307006835938
9.0,-23.757272720336914
10.0,-102.44425201416016
3.0,-92.67696380615234
7.0,-224.1099853515625
8.0,-233.25051879882812
2.0,-39.000797271728516
10.0,-53.59160232543945
10.0,-29.433361053466797
6.0,-58.02158737182617
10.0,-100.41293334960938
10.0,-102.73997497558594
5.0,-665.5513916015625
8.0,-144.0704345703125
8.0,-287.95538330078125
10.0,-241.345458984375
10.0,-248.41012573242188
9.0,-605.9288330078125
7.0,-28.292142868041992
8.0,-38.86332702636719
2.0,-111.38019561767578
2.0,-119.19456481933594
6.0,-708.3726196289062
1.0,-55.35601043701172
4.0,-212.01736450195312
10.0,-967.18798828125
10.0,-585.35400390625
10.0,-679.1796875
8.0,-208.04443359375
10.0,-313.4082946777344
8.0,-132.37879943847656
8.0,-113.57426452636719
10.0,-678.943359375
10.0,-634.0486450195312
8.0,-90.56988525390625
10.0,-239.57994079589844
9.0,-420.6195068359375
10.0,-239.09149169921875
4.0,-128.15028381347656
7.0,-477.27679443359375
2.0,-58.91800308227539
6.0,-169.717041015625
5.0,-42.56350326538086
3.0,-387.5936279296875
10.0,-1151.214111328125
8.0,-196.364990234375
9.0,-85.88603973388672
7.0,-152.39114379882812
8.0,-281.71759033203125
9.0,-112.97484588623047
10.0,-108.21620178222656
5.0,-22.285337448120117
10.0,-199.36607360839844
10.0,-109.3406982421875
6.0,-3099.634033203125
2.0,-4437.67529296875
8.0,-252.43695068359375
8.0,-271.5921936035156
7.0,-196.82508850097656
9.0,-313.4938049316406
7.0,-246.95223999023438
9.0,-317.954345703125
9.0,-477.1319274902344
10.0,-339.79705810546875
10.0,-252.64739990234375
10.0,-127.76180267333984
8.0,-51.09272384643555
1.0,-1230.8009033203125
9.0,-28.328678131103516
10.0,-77.1776351928711
8.0,-14.77210807800293
7.0,-54.04495620727539
7.0,-31.818361282348633
1.0,-59.459228515625
6.0,-112.20106506347656
9.0,-23.59695053100586
9.0,-67.2566909790039
1.0,-36.16520690917969
8.0,-3390.168212890625
10.0,-73.1534194946289
1.0,-491.0758972167969
8.0,-1060.1376953125
10.0,-24.698915481567383
8.0,-197.8152313232422
7.0,-250.0234832763672
7.0,-333.7490234375
4.0,-437.9544982910156
10.0,-732.2203369140625
6.0,-721.1867065429688
6.0,-349.9080810546875
4.0,-81.34944152832031
7.0,-210.86196899414062
7.0,-429.9289855957031
8.0,-370.3766174316406
7.0,-266.4645690917969
9.0,-231.84872436523438
9.0,-545.1256103515625
8.0,-4657.22412109375
6.0,-139.10809326171875
9.0,-58.02207946777344
9.0,-437.9039611816406
9.0,-51.487003326416016
8.0,-475.6102294921875
10.0,-71.55160522460938
8.0,-115.01100158691406
5.0,-375.9091491699219
9.0,-95.32008361816406
6.0,-91.367431640625
1.0,-756.2321166992188
8.0,-618.8344116210938
10.0,-129.72079467773438
10.0,-52.437217712402344
10.0,-102.84282684326172
10.0,-167.5724334716797
8.0,-63.6417350769043
10.0,-255.41456604003906
5.0,-477.2601318359375
8.0,-92.88011169433594
7.0,-52.213932037353516
10.0,-106.6105728149414
10.0,-84.73466491699219
10.0,-35.32433319091797
5.0,-152.21763610839844
10.0,-38.190940856933594
10.0,-55.13257598876953
10.0,-76.34699249267578
10.0,-215.8284149169922
9.0,-214.95712280273438
9.0,-97.83560180664062
10.0,-1928.151123046875
9.0,-36.77870559692383
10.0,-27.030513763427734
3.0,-50.80149459838867
1.0,-180.67474365234375
9.0,-772.0459594726562
7.0,-217.21575927734375
8.0,-280.1232604980469
10.0,-44.7762565612793
7.0,-36.60725402832031
7.0,-186.29571533203125
4.0,-620.0341186523438
8.0,-35.82159423828125
10.0,-82.66747283935547
7.0,-36.11933517456055
9.0,-439.7886657714844
9.0,-115.90630340576172
10.0,-447.1989440917969
9.0,-64.89530944824219
8.0,-89.92156219482422
7.0,-450.4243469238281
9.0,-120.22552490234375
5.0,-536.6646118164062
8.0,-715.0609130859375
9.0,-182.67762756347656
3.0,-2597.554931640625
9.0,-243.94500732421875
8.0,-1305.916748046875
10.0,-183.98451232910156
9.0,-44.18699264526367
9.0,-807.9603881835938
9.0,-96.29761505126953
8.0,-93.84104919433594
10.0,-56.81183624267578
6.0,-421.64947509765625
8.0,-8.466255187988281
10.0,-465.926025390625
5.0,-355.692626953125
8.0,-361.0773010253906
4.0,-190.23255920410156
7.0,-432.7727355957031
9.0,-272.74969482421875
7.0,-497.4925231933594
3.0,-246.53366088867188
6.0,-89.44458770751953
8.0,-132.48223876953125
9.0,-203.378173828125
8.0,-147.52525329589844
9.0,-230.03639221191406
10.0,-90.79072570800781
10.0,-299.3662109375
8.0,-497.2712707519531
10.0,-40.24728775024414
9.0,-91.27322387695312
10.0,-69.31143188476562
10.0,-354.9211120605469
10.0,-163.0626220703125
10.0,-31.410478591918945
10.0,-139.2222442626953
8.0,-180.94482421875
7.0,-298.0672607421875
7.0,-81.70460510253906
9.0,-476.28106689453125
10.0,-294.182373046875
10.0,-98.38465881347656
10.0,-129.4038543701172
7.0,-481.285888671875
4.0,-145.84559631347656
6.0,-660.6558227539062
10.0,-141.69290161132812
10.0,-496.75164794921875
10.0,-37.70284652709961
8.0,-435.13134765625
8.0,-1710.3419189453125
10.0,-338.17218017578125
10.0,-75.4374771118164
5.0,-120.5713119506836
8.0,-572.87158203125
3.0,-273.175048828125
6.0,-388.1436462402344
10.0,-306.5721130371094
10.0,-407.597900390625
1.0,-67.22705078125
10.0,-28.57341766357422
10.0,-145.42686462402344
5.0,-260.3657531738281
6.0,-385.9808654785156
5.0,-178.436767578125
6.0,-189.12074279785156
8.0,-102.67762756347656
8.0,-149.8445587158203
7.0,-178.55653381347656
8.0,-682.5515747070312
9.0,-42.87502670288086
6.0,-307.6276550292969
8.0,-427.0059509277344
2.0,-51.59832763671875
9.0,-149.70999145507812
9.0,-43.54152297973633
5.0,-163.47242736816406
8.0,-145.90957641601562
9.0,-56.810367584228516
8.0,-99.45272827148438
8.0,-155.15379333496094
3.0,-75.56254577636719
4.0,-106.29778289794922
9.0,-133.2752685546875
9.0,-53.35560989379883
9.0,-123.23148345947266
5.0,-108.50960540771484
8.0,-62.851261138916016
6.0,-74.07662963867188
7.0,-285.43231201171875
9.0,-199.56771850585938
8.0,-149.0179443359375
7.0,-629.4331665039062
5.0,-403.1564025878906
3.0,-148.33804321289062
7.0,-66.37004089355469
8.0,-128.16041564941406
5.0,-154.64126586914062
2.0,-54.46464920043945
9.0,-18.51685905456543
5.0,-184.1374969482422
7.0,-41.38636016845703
5.0,-272.7476806640625
8.0,-76.69271850585938
9.0,-105.14424133300781
5.0,-55.28343200683594
10.0,-1130.1458740234375
10.0,-1520.594970703125
8.0,-25.414461135864258
3.0,-79.47157287597656
4.0,-179.66854858398438
10.0,-39.81633758544922
10.0,-258.5118103027344
10.0,-400.63153076171875
10.0,-749.4795532226562
10.0,-219.9990234375
10.0,-70.34246826171875
10.0,-371.1066589355469
10.0,-240.07928466796875
10.0,-82.99182891845703
10.0,-158.574951171875
10.0,-78.80713653564453
10.0,-138.88037109375
10.0,-56.02300262451172
10.0,-30.806854248046875
8.0,-50.52559280395508
3.0,-124.97673034667969
10.0,-24.90536117553711
10.0,-105.9654541015625
10.0,-86.93769836425781
10.0,-577.6018676757812
10.0,-67.35238647460938
8.0,-461.3782958984375
8.0,-651.1834106445312
3.0,-159.0166778564453
7.0,-369.9295959472656
10.0,-223.83670043945312
10.0,-150.02468872070312
1.0,-51.72090530395508
10.0,-35.45817184448242
10.0,-102.60078430175781
4.0,-255.60816955566406
10.0,-143.30690002441406
10.0,-62.21117401123047
10.0,-85.45196533203125
7.0,-242.37042236328125
10.0,-116.62284088134766
10.0,-97.2252426147461
9.0,-59.3748664855957
7.0,-178.20013427734375
8.0,-817.181640625
8.0,-212.02642822265625
9.0,-49.86871337890625
6.0,-90.91626739501953
8.0,-107.84517669677734
8.0,-58.53616714477539
6.0,-729.6843872070312
8.0,-219.36383056640625
10.0,-370.34271240234375
9.0,-34.309478759765625
4.0,-768.2671508789062
8.0,-163.6033477783203
10.0,-206.68475341796875
10.0,-1984.1143798828125
10.0,-77.89408874511719
5.0,-87.95247650146484
8.0,-67.3982925415039
8.0,-86.39070892333984
8.0,-1194.2484130859375
3.0,-232.52943420410156
9.0,-114.39389038085938
9.0,-197.91000366210938
6.0,-115.56466674804688
5.0,-105.83768463134766
9.0,-178.6809844970703
7.0,-41.261566162109375
8.0,-378.92291259765625
9.0,-133.0956268310547
6.0,-279.7454833984375
5.0,-398.02923583984375
10.0,-50.08583068847656
1.0,-97.3351058959961
10.0,-279.4857177734375
8.0,-200.4485626220703
8.0,-198.03343200683594
9.0,-608.2536010742188
8.0,-441.57080078125
9.0,-152.515869140625
9.0,-746.9028930664062
4.0,-142.07907104492188
8.0,-388.7493591308594
9.0,-63.664852142333984
2.0,-113.15518951416016
8.0,-46.356937408447266
9.0,-968.6914672851562
9.0,-1127.6846923828125
10.0,-400.6397705078125
3.0,-570.1719360351562
10.0,-516.212646484375
4.0,-69.58116149902344
9.0,-224.87770080566406
9.0,-837.0922241210938
10.0,-267.1697692871094
10.0,-726.2431030273438
9.0,-852.0222778320312
10.0,-487.23223876953125
2.0,-206.27911376953125
8.0,-1545.1539306640625
9.0,-773.6314086914062
8.0,-424.4432373046875
9.0,-593.834716796875
10.0,-927.5160522460938
7.0,-988.2858276367188
8.0,-740.431396484375
7.0,-982.846923828125
10.0,-761.1353759765625
9.0,-94.3702392578125
8.0,-438.42291259765625
10.0,-103.7669448852539
10.0,-59.752403259277344
